canonical_internal_id	provisional_internal_id	annotation_track	source_id	transcript_id	cds_signature	sequence_sha256
IRN_019827	IRN_020017	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001227-T1	rna-Dmagna001227-T1	CM058172.1|-|5218943-5219079-2,5219247-5219321-2,5219352-5219516-2,5219604-5219649-0,5219710-5219820-0	0e456daa827455e7e39e12c19a4df8bf059da07bcf2c81efd1377c30dc67ab73
IRN_019828	IRN_020018	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001228-T1	rna-Dmagna001228-T1	CM058172.1|+|5226932-5226962-0,5227073-5227488-2	a71c60533d5aefb3b3f2d0aa91601ecdd5c7311563c2dfb353cf85d9e229bcd1
IRN_019829	IRN_020019	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001229-T1	rna-Dmagna001229-T1	CM058172.1|+|5227729-5227761-0,5227865-5228275-0,5228378-5228461-0	4763e85ed739379803d96dca4958d4197f5fd2c99d94a46c8d3b28c6fb40c03b
IRN_019830	IRN_020021	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001231-T1	rna-Dmagna001231-T1	CM058172.1|-|5244091-5244222-0,5244466-5244612-0,5244710-5244773-1,5244914-5244990-0,5245031-5245114-0	6e22b1938481811fb88f8cba08ff403071dfd64a63c4e465db58b0d0e9d6475c
IRN_019831	IRN_020023	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001233-T1	rna-Dmagna001233-T1	CM058172.1|-|5250381-5250390-1,5250465-5250562-0,5250918-5251052-0	5ca5a5af6f1794d2b96ecda3e066e34cff8b9df35cc6db095347f425e6b3c10a
IRN_019832	IRN_020025	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001235-T1	rna-Dmagna001235-T1	CM058172.1|+|5258370-5258529-0,5258589-5258611-2	af3d6fe3590abb8f023e946bb0aa0365b35058f1353387bc2a7debb642c37ea5
IRN_019833	IRN_020026	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001236-T1	rna-Dmagna001236-T1	CM058172.1|+|5260779-5261142-0,5261249-5261355-2	d2003f55753250ca8865e01bab7a52fcb0d44fc6d33a3c2b6ff5ef0317839709
IRN_019834	IRN_020027	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001237-T1	rna-Dmagna001237-T1	CM058172.1|-|5262184-5262253-1,5262491-5262789-0	e818967e32e655e51ffcc6e8ddcc5aa1026d22f00f429fa2550cd7141ce3f078
IRN_019835	IRN_020028	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001238-T1	rna-Dmagna001238-T1	CM058172.1|+|5266074-5266089-0,5266276-5266392-2,5268041-5268162-2,5268495-5268662-0	28d928d5e2b5d117b3957003700327f6012a151b5629585a417ab6d55288a357
IRN_019836	IRN_020029	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001239-T1	rna-Dmagna001239-T1	CM058172.1|+|5269763-5270092-0	6e3dd0159f59e0b88110d3e060c91ef4aeee74d56dcef5b3db057eacb94ab00c
IRN_019837	IRN_020030	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001240-T1	rna-Dmagna001240-T1	CM058172.1|-|5272673-5272849-0,5273073-5273148-1,5273457-5273509-0,5273659-5273764-1,5273845-5273924-0	bd411bd0d01269cd7ca658720ad056f7dde095abccd556c0daa573a681048cba
IRN_019838	IRN_020031	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001241-T1	rna-Dmagna001241-T1	CM058172.1|-|5275969-5276127-0,5276221-5276350-1,5276614-5276748-1,5276867-5277040-1,5277110-5277352-1,5277461-5278364-2,5279125-5279164-0	39577deb1f3d699990e6d3572e8334d5f316ee4427b1c87375abb89788bcaa98
IRN_019839	IRN_020032	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001242-T1	rna-Dmagna001242-T1	CM058172.1|+|5279339-5279406-0,5279418-5279598-1	3bf0c8217c08fa30f7d385931564b2f6309d3f89bb089e014cff8e8989f55276
IRN_019840	IRN_020033	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001243-T1	rna-Dmagna001243-T1	CM058172.1|-|5279855-5280146-1,5280256-5280383-0	d2ff18dc98a838d4538f94577e73631c3ca76a4ddaecdeb5c327b5ea1bebc2cc
IRN_019841	IRN_020034	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001244-T1	rna-Dmagna001244-T1	CM058172.1|-|5281235-5281330-0,5281379-5281455-2,5281612-5281718-1,5281784-5281857-0	5b8617b65a1e94a93e9fa071601d7544c96860d5103e91f7ca1212cf72bfaf34
IRN_019842	IRN_020035	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001245-T1	rna-Dmagna001245-T1	CM058172.1|+|5284029-5284085-0,5284196-5284330-0	1b64028ec4e92bd5f103da143cec3acf0455b249a900ed438763d1044306be25
IRN_019843	IRN_020036	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001246-T1	rna-Dmagna001246-T1	CM058172.1|+|5289634-5289734-0,5289808-5290018-1	6779d9662d3d93a465226b3d9f0e43cebbbaed09ebb7c6c8400f1b20fd54ceac
IRN_019844	IRN_020037	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001247-T1	rna-Dmagna001247-T1	CM058172.1|+|5292213-5292497-0,5292569-5292857-0,5292920-5293063-2,5293152-5293299-2,5293375-5293560-1,5293641-5293837-1,5293917-5294029-2,5294103-5294394-0,5294454-5294574-2,5294639-5295222-1,5295300-5295507-2,5295565-5295643-1,5295704-5295796-0,5295864-5296134-0,5296208-5296417-2,5296517-5296712-2,5296779-5296969-1,5297027-5297191-2,5297277-5297507-2,5297604-5297752-2,5297852-5297997-0,5298061-5298263-1,5298348-5298746-2,5298812-5299161-2,5299256-5299556-0,5299613-5299825-2,5299893-5300231-2,5300301-5300672-2,5300730-5300972-2,5301035-5301450-2,5301513-5301726-0,5301794-5301928-2,5301999-5302135-2,5302204-5302281-0,5302340-5302574-0,5302657-5302804-2,5302869-5303134-1,5303199-5303389-2,5303456-5303567-0,5303636-5303755-2,5303842-5304040-2,5304107-5304282-1,5304358-5304476-2,5304547-5304674-0,5304753-5304829-1,5304901-5305016-2,5305781-5305841-0,5305902-5306116-2,5306196-5306340-0,5306409-5306632-2,5306691-5306792-0,5306863-5306976-0	cd93f1fb5906a08447886d52f262200ed0083842b4c2bca6ba5a4705627e4ee4
IRN_019845	IRN_020038	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001248-T1	rna-Dmagna001248-T1	CM058172.1|-|5307425-5307538-0,5307603-5307820-2,5307887-5308079-0,5308199-5308357-0,5308432-5308633-1,5308698-5308830-2,5308902-5308995-0,5309059-5309226-0,5309291-5309461-0,5309552-5309554-0	16ddbc9642753e1eec90423a15158a55965def81e4a6fd9225bfce2234606d3e
IRN_019846	IRN_020039	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001249-T1	rna-Dmagna001249-T1	CM058172.1|-|5312828-5312835-2,5312918-5313000-1,5313060-5313164-1,5313228-5313273-2,5313354-5313366-0,5313422-5313424-0	3911e89eb3b5ba93b95a7b81f15c596e5f4d0122d50b9dc7dc261bd59d9515ee
IRN_019847	IRN_020040	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001250-T1	rna-Dmagna001250-T1	CM058172.1|-|5317176-5317292-0,5317628-5317706-1,5317800-5317855-0	1e553f75456d5c807adcbcb26d3cb67088422af6dcdb741afdb7698efb19ccc8
IRN_019848	IRN_020041	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001251-T1	rna-Dmagna001251-T1	CM058172.1|-|5326188-5326469-0,5326702-5326878-0	ed9865bf673e21442516dbd14b320e702bbbafe59fe52eb3186ef8e99a4a7e41
IRN_019849	IRN_020042	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001252-T1	rna-Dmagna001252-T1	CM058172.1|+|5327571-5327788-0,5327894-5329843-1,5330025-5330187-1,5331006-5331113-0	3cc928e13ecfd4ebb12e7e7dc02bbd09416c1f9a106270319875595ffba09623
IRN_019850	IRN_020043	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001253-T1	rna-Dmagna001253-T1	CM058172.1|-|5332168-5332233-0,5332249-5332297-1,5332344-5332435-0	325c3ba3dd67ec6ccf65dd88b149f74ef538da153db63c254734b28eb6523d4e
IRN_019851	IRN_020044	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001254-T1	rna-Dmagna001254-T1	CM058172.1|-|5332669-5332686-0,5332854-5332988-0,5333016-5333120-0	844e045ca80817d62919f7ad7f3efbbaeccc420166ad6587e613097f5792d6d8
IRN_019852	IRN_020045	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001255-T1	rna-Dmagna001255-T1	CM058172.1|+|5349255-5349511-0,5349612-5349642-1	944442b40f6f7a35e9672d06fbf81217c53d0cd137b360dfedcc53ae73fb09e5
IRN_019853	IRN_020046	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001256-T1	rna-Dmagna001256-T1	CM058172.1|+|5354282-5354327-0,5354653-5354764-2,5354788-5354884-1	1ae82deeea3cfe9eb849cb8e2c51d01b6fce9ab95bebd38e674c03b13e38ffab
IRN_019854	IRN_020047	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001257-T1	rna-Dmagna001257-T1	CM058172.1|-|5355479-5355606-2,5356090-5356226-1,5356318-5356481-0	4ad852146f02584ccfaea960def92e88ccb4526e90134a447452f6b6547ee951
IRN_019855	IRN_020048	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001258-T1	rna-Dmagna001258-T1	CM058172.1|-|5357113-5357174-2,5357485-5357620-0	f90941753d2896eab34104273102bb095fc0865ac444610cb12a73a6aab2e190
IRN_019856	IRN_020049	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001259-T1	rna-Dmagna001259-T1	CM058172.1|-|5359575-5359856-0,5359937-5360199-2,5362206-5362281-0	f7041e5f98c149c0d2699f921b9563856c949010fade1f3ceadfacf75ef17fdc
IRN_019857	IRN_020050	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001260-T1	rna-Dmagna001260-T1	CM058172.1|+|5372036-5372134-0,5372288-5372389-0	dc88471f61c75b973cad3a55439360d2511739dbf47329b0b37666b37e1e4943
IRN_019858	IRN_020051	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001261-T1	rna-Dmagna001261-T1	CM058172.1|+|5374521-5374580-0,5374943-5375060-0,5375116-5375123-2	8ba75f4cba225bce5cad5870ac5e22fc928c834036e0d09e3cade01fd7c7575b
IRN_019859	IRN_020052	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001262-T1	rna-Dmagna001262-T1	CM058172.1|+|5379330-5379397-0,5379465-5379471-1,5379555-5379678-0,5379948-5380024-2	184aa1aa8cd55034a08e16d4782f5309b29b93dbef20502338e9d3bcad6dd2e4
IRN_019860	IRN_020053	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001263-T1	rna-Dmagna001263-T1	CM058172.1|+|5382805-5382868-0,5383004-5383029-2,5383413-5383553-0	84a9f8f70c3fb611070b78a2a809b9e16eb0ec6d9f876e2dc39f511c5be35e17
IRN_019861	IRN_020054	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001264-T1	rna-Dmagna001264-T1	CM058172.1|-|5391394-5391579-0,5391907-5391969-0	750f0c437d940fca4481a50961e036ebd0630d4f4ab88944a576b5cce74c8cc0
IRN_019862	IRN_020055	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001265-T1	rna-Dmagna001265-T1	CM058172.1|-|5392316-5392411-0,5392435-5392524-0	710d86baaed494ca3a9730971d5e32f5c22655a23693710330d3ba64af616b7d
IRN_019863	IRN_020057	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001267-T1	rna-Dmagna001267-T1	CM058172.1|+|5396556-5396566-0,5396728-5396847-1,5396929-5396945-1,5397179-5397233-2,5397313-5397449-1,5397538-5397611-2,5397660-5397716-0,5397796-5397834-0	006601ef75ac866aaa1c6397dfd76607ed85c36165bbf4a65a649b57250698f0
IRN_019864	IRN_020058	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001268-T1	rna-Dmagna001268-T1	CM058172.1|-|5399132-5399194-0,5399280-5399382-1,5399448-5399765-1,5399860-5399932-2,5400000-5400024-0,5400147-5400190-2,5400266-5400329-0	cd23b641df100f3adfeea3fbc6aaae73d3dd9f910f4f0599264662a64a6204b7
IRN_019865	IRN_020059	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001269-T1	rna-Dmagna001269-T1	CM058172.1|+|5400878-5400933-0,5401012-5401234-1,5401300-5401395-0,5401451-5401575-0,5401637-5401772-1,5401839-5401903-0,5402053-5402098-1	c6ef308b967ccaebde79bd313811b8cda5577bb12504154c9c57987a43fd2e09
IRN_019866	IRN_020060	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001270-T1	rna-Dmagna001270-T1	CM058172.1|-|5402813-5402934-2,5402998-5403160-0,5403230-5403403-0,5403465-5403604-2,5404013-5404204-2,5404262-5404520-0,5404586-5404840-0,5404902-5405280-1,5405340-5405444-1,5405512-5405586-1,5405645-5405785-1,5405855-5405959-1,5406077-5406124-1,5406263-5406309-0	133bdc42d8ed0ccab774d66e871a334f42b1ff94a9b881453f873ca49deb63c5
IRN_019867	IRN_020061	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001271-T1	rna-Dmagna001271-T1	CM058172.1|-|5407459-5407530-0,5407615-5407794-0,5407856-5407962-2,5408027-5408149-2,5408211-5408567-2,5408686-5408821-0	9531eb962672970320954978823f05941abbe9d5e4b3e2a0c5725d45fe6522ac
IRN_019868	IRN_020062	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001272-T1	rna-Dmagna001272-T1	CM058172.1|+|5409048-5409273-0,5409349-5409476-2,5409538-5409686-0,5409751-5409968-1,5410072-5410210-2,5410293-5410432-1,5410504-5410652-2,5410723-5410854-0,5410917-5411176-0,5411242-5411530-1	791928d1a88971572ddd8f45b521b108dfca648f47589ac569f9bc43a159e627
IRN_019869	IRN_020063	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001273-T1	rna-Dmagna001273-T1	CM058172.1|-|5411618-5411625-2,5411724-5411906-2,5411971-5412108-2,5412183-5412363-0,5412425-5412739-0,5412801-5412989-0,5413053-5413144-2,5413206-5413340-2,5413403-5413629-1,5413695-5413960-0,5414037-5414174-0,5414236-5414584-1,5414653-5414890-2,5414952-5415215-2,5415306-5415621-0,5415703-5415893-2,5415977-5416214-0,5416272-5416700-0	f708e5e243f85f286b8c13c4a73b05711d7c9aed7f64f7d1132425f67f45ec43
IRN_019870	IRN_020065	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001275-T1	rna-Dmagna001275-T1	CM058172.1|-|5421439-5421701-2,5421824-5421948-1,5422030-5422125-1,5422188-5422274-1,5422365-5422473-2,5422557-5422865-2,5422941-5423063-2,5423149-5423265-2,5425382-5425949-0,5427536-5427740-1,5427871-5428016-0,5428135-5428233-0,5428324-5428895-2,5428980-5429134-1,5429197-5429269-2,5429381-5429588-0	1618498df70e8649025836f5b49cbccfbba2f55de56223229dd89b27ecb76c33
IRN_019871	IRN_020066	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001276-T1	rna-Dmagna001276-T1	CM058172.1|-|5432815-5432905-1,5432964-5433098-1,5434191-5434378-0,5434455-5434811-0,5435021-5435062-0	7a59ee41265fbcfcc7527dbb554446ef8b1fcf5b77636eb41b8754f51d928d9e
IRN_019872	IRN_020067	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001277-T1	rna-Dmagna001277-T1	CM058172.1|-|5437542-5437647-1,5438046-5438151-2,5438379-5438451-0	b82b80d7140d0aae4028084b7293d1ee4886f91c41698bc5e6ba9bd0fc09afbf
IRN_019873	IRN_020068	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001278-T1	rna-Dmagna001278-T1	CM058172.1|-|5441374-5441475-0,5443575-5443721-0	e4de4f1679837779d5b5fcf0fb3d0b0646a44261b3305850ca3451b858f36a7f
IRN_019874	IRN_020069	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001279-T1	rna-Dmagna001279-T1	CM058172.1|+|5446119-5446123-0,5446493-5446633-1,5446824-5446899-1,5447240-5447272-0	9b71b37a43501145d76d74db3a34304f6aba40e4dae8da5bfe8f609e6f7fc4b5
IRN_019875	IRN_020070	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001280-T1	rna-Dmagna001280-T1	CM058172.1|+|5449081-5449125-0,5449227-5449281-0,5449395-5449789-2	4fe97881ba9eccf76f71f40a09a6b3f019f4b1934d77a5640f25d8579f669941
IRN_019876	IRN_020072	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001282-T1	rna-Dmagna001282-T1	CM058172.1|+|5451705-5452097-0,5452161-5453858-0,5453928-5454251-0,5454321-5454834-0,5454901-5455385-2,5455443-5455585-0,5455711-5455832-1,5455894-5456030-2	7ebc259dc35c6a52732881317c0d81d6844c1578aa54444ab0f6a46dff91d9aa
IRN_019877	IRN_020073	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001283-T1	rna-Dmagna001283-T1	CM058172.1|+|5456610-5456645-0,5456729-5456824-0,5456892-5457225-0,5457296-5457451-2,5457518-5457810-2,5457868-5458206-0	742c7368462f6b00d9a199dbadb1ecc58c358e8847db809376f63025c0d33465
IRN_019878	IRN_020074	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001284-T1	rna-Dmagna001284-T1	CM058172.1|+|5458498-5458618-0,5458694-5458863-2,5458934-5459073-0,5459139-5459294-1,5459372-5459516-1,5459587-5459670-0,5459753-5459881-0,5459949-5460049-0,5460122-5460198-1,5460277-5460497-2,5460571-5460624-0,5460698-5460895-0,5460956-5461012-0,5461122-5461182-0,5461249-5461488-2,5461550-5461614-2,5461679-5461963-0,5462039-5462152-0,5462229-5462291-0	400b832fce0fb92520581014c5291c967bd2fead29c092267f445cf6c694585d
IRN_019879	IRN_020075	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001285-T1	rna-Dmagna001285-T1	CM058172.1|-|5464501-5464808-2,5464877-5465098-2,5465161-5465378-1,5465437-5465606-0,5465687-5465754-2,5465883-5465981-2,5466048-5466283-1,5466362-5466494-2,5466559-5466646-0,5466713-5466852-2,5466915-5467082-2,5467242-5467257-0	80f2edd09b4a8fba3752c0b81e5390925d2d12e5b0b28d63b05c01f8bee29b6e
IRN_019880	IRN_020076	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001286-T1	rna-Dmagna001286-T1	CM058172.1|+|5468217-5468399-0,5468464-5468652-0,5468935-5469153-0,5469213-5469410-0	91f7c743ca8de2c8076215b65dbf6eb2a1341aa203b9b9b02a6c9d0606fc5aac
IRN_019881	IRN_020077	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001287-T1	rna-Dmagna001287-T1	CM058172.1|-|5469515-5469587-1,5469694-5469892-2,5469964-5470088-1,5470194-5470317-2,5470380-5470586-2,5470646-5470752-1,5470818-5470849-0	1ec36db118d655264e9ac03b95280301cf31e66cd26e7d455bab44fac5b16cce
IRN_019882	IRN_020079	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001289-T1	rna-Dmagna001289-T1	CM058172.1|+|5474175-5474303-0,5474359-5474524-0,5474579-5474721-2,5474784-5474975-0,5475050-5475217-0,5475280-5475381-0,5475474-5475584-0	65743ecb71a8b33aba3aed98586fe93cc33f83ed8504b60b5b235cdfc5f85498
IRN_019883	IRN_020080	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001290-T1	rna-Dmagna001290-T1	CM058172.1|-|5476089-5476166-0,5476221-5476418-0,5476484-5476675-0,5476756-5476947-0,5477008-5477070-0,5477142-5477219-0,5477291-5477314-0	e561757f940f77951238c1b455ee89c9c8237f43b7701be83bd1207f48069a89
IRN_019884	IRN_020081	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001291-T1	rna-Dmagna001291-T1	CM058172.1|+|5477667-5477784-0,5477859-5478031-2,5478104-5478212-0,5478280-5478559-2,5478654-5478826-1,5478896-5479057-2,5479122-5479381-2,5479458-5479535-0	802951248bc017675706ba674b3fc91f371de534bc54a93a75bace9da8f8fe37
IRN_019885	IRN_020082	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001292-T1	rna-Dmagna001292-T1	CM058172.1|+|5480094-5480186-0,5480254-5480438-0,5480970-5481097-1,5481170-5481195-2	42cfc71f17a4d086b45a16659e77036c0ce128988f5855c1218c883efdfd5fe1
IRN_019886	IRN_020083	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001293-T1	rna-Dmagna001293-T1	CM058172.1|-|5481442-5481895-1,5481967-5482174-2,5482524-5482558-1,5482631-5482708-1,5482772-5482925-2,5482993-5483164-0,5483241-5483637-1,5483711-5483896-1,5484766-5485013-0,5485080-5485175-0,5485252-5485410-0,5485500-5485668-1,5485802-5485955-2,5486052-5486216-2,5486311-5486548-0,5488908-5488990-2,5489078-5489311-2,5489375-5489487-1,5489584-5489739-1,5490054-5490200-1,5491371-5491608-2,5492091-5492214-0	1b5cf9ffa960153effe59f63d8911ce3d94ce0f39d2686fe74430b97ba1ac88a
IRN_019887	IRN_020084	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001294-T1	rna-Dmagna001294-T1	CM058172.1|+|5498453-5498478-0,5498568-5498643-1,5498725-5498790-0,5498844-5498948-0,5499003-5499308-0,5499364-5499508-0,5499573-5499758-2,5499813-5499931-2,5500003-5500005-0	224bfd24a477f9e86c97b3b76c7b0f54591ac89f52fa89cd21d0b22e1521f569
IRN_019888	IRN_020085	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001295-T1	rna-Dmagna001295-T1	CM058172.1|-|5502432-5502761-0	c39a552197f90130c37698b182b70a640ea958d596dbde6367276df89a43c52c
IRN_019889	IRN_020086	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001296-T1	rna-Dmagna001296-T1	CM058172.1|+|5509801-5510073-0,5510556-5510838-0,5510915-5511043-2,5511467-5511600-2,5511672-5511828-0,5511892-5511995-2,5512072-5512093-0,5512157-5512241-2,5512314-5512415-1,5512481-5512715-1,5512806-5512968-0,5513037-5513267-2,5513330-5513467-2,5513542-5513662-2,5513724-5513970-1,5514054-5514184-0,5514255-5514393-1,5514462-5514689-0,5514769-5514889-0,5514951-5515204-2	cd327e4b9e0496578072b671626e95ed8e9c32c7bba462f7e0d4218f4abfe3f1
IRN_019890	IRN_020087	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001297-T1	rna-Dmagna001297-T1	CM058172.1|+|5517156-5517215-0,5519230-5519512-0,5519574-5519702-2,5519773-5519906-2,5519972-5520128-0,5520198-5520301-2,5520383-5520404-0,5520498-5520582-2,5520675-5520776-1,5520898-5521132-1,5521197-5521359-0,5521442-5521672-2,5521734-5521871-2,5521933-5522053-2,5522120-5522384-1,5522452-5522573-0,5522635-5522761-1,5522827-5523048-0,5523120-5523255-0,5523357-5523595-2	f3d6cf34d03fdc50664086b42b6ae2ff2b2fe6a2f454e0f1a8ec2e6c1329e7df
IRN_019891	IRN_020088	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001298-T1	rna-Dmagna001298-T1	CM058172.1|+|5524812-5524886-0,5526467-5526749-0,5526827-5526955-2,5527058-5527191-2,5527260-5527416-0,5527509-5527563-2,5527634-5527682-1,5527762-5527783-0,5527865-5527949-2,5528040-5528141-1,5528217-5528451-1,5528524-5528686-0,5528743-5528973-2,5529045-5529182-2,5529249-5529363-2,5529549-5529858-1,5529954-5530102-0,5530161-5530287-1,5530373-5530618-0,5530704-5530833-0,5530894-5531072-2	8a3ba48d44627508161267398fafa7cdd45db73e6e2dc1dbf0bcde783fd827c6
IRN_019892	IRN_020090	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001300-T1	rna-Dmagna001300-T1	CM058172.1|-|5533514-5533590-2,5533729-5533864-0,5533933-5533938-0	c9153530122222694b9ee1beb1b0130ce94ead13a31381e38929fc1d90581a19
IRN_019893	IRN_020091	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001301-T1	rna-Dmagna001301-T1	CM058172.1|+|5534052-5534419-0,5534479-5534626-1,5534731-5534880-0,5534940-5536661-0	f1df8a02d9584eaec210512052a4014d7fab61488d898a2ed9105455d11e0571
IRN_019894	IRN_020092	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001302-T1	rna-Dmagna001302-T1	CM058172.1|+|5537452-5537495-0,5537561-5537726-1	045fd55582eac2d54451a6f7edf168171c0650b54351222e11deb0fc5972e0f9
IRN_019895	IRN_020093	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001303-T1	rna-Dmagna001303-T1	CM058172.1|-|5539617-5539694-0,5539789-5540311-1,5541286-5541317-0	9780742e80b3cb9cfe2d4854552e338055cf058cb36c45357adcce38dac0a2f1
IRN_019896	IRN_020094	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001304-T1	rna-Dmagna001304-T1	CM058172.1|-|5547619-5548688-2,5548828-5548891-0,5548964-5549271-2,5550971-5551220-0,5552384-5552456-1,5552843-5552967-0	fcfe519bf5062b6c614bce2d5e25ce7557312b2bf1074afcda41e92d00dedd38
IRN_019897	IRN_020095	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001305-T1	rna-Dmagna001305-T1	CM058172.1|-|5559971-5559991-0,5560465-5560577-2,5561163-5561391-0,5561506-5561517-0,5561854-5561874-0	f28f67f77bf9fe6b335f9baf869e432c80e5f97d3955a9715c30d2553053b88e
IRN_019898	IRN_020096	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001306-T1	rna-Dmagna001306-T1	CM058172.1|+|5561938-5561996-0,5562436-5562655-1	e82131c0deca8cff88888f6028c58505890f9a55cb3669277a355e80f46263a1
IRN_019899	IRN_020097	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001307-T1	rna-Dmagna001307-T1	CM058172.1|+|5567250-5567279-0,5567547-5567717-0	0058955f95dd53f9560ed5ea90feff85f29fcbdac26d79bbbd03cd74b17e371c
IRN_019900	IRN_020098	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001308-T1	rna-Dmagna001308-T1	CM058172.1|+|5570002-5570099-0,5570187-5570396-1,5570724-5570917-1,5571022-5571167-2,5571258-5571395-0,5571481-5571666-0,5572133-5572252-0	e94a6fc5e5221342e711446296211116d428cf1cd1b7504223aece484f59ab1b
IRN_019901	IRN_020100	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna001310-T1	rna-Dmagna001310-T1	CM058172.1|-|5579826-5579852-0,5579906-5580024-2,5580091-5580421-0,5580487-5580594-0,5580661-5580785-2,5580861-5581171-1,5581251-5581297-0,5581548-5581681-2,5581770-5581934-2,5582162-5582305-2,5582365-5582464-0	9b209015f54793a355aaa0e639716118af6994da4cd839776aa95ae19de82650
